Confirmed,Source,KOR
,"能为装备系统提供升级帮助的超级晶片","장비 시스템 업그레이드를 도와 줄 수있는 슈퍼 칩"
,"能为装备系统提供升级帮助的高级晶片","장비 시스템에 대한 업그레이드 지원을 제공 할 수있는 고급 칩"
,"能为装甲系统提供升级帮助的初级晶片","장갑 시스템에 대한 업그레이드 지원을 제공 할 수있는 기본 칩"
,"能为装甲系统提供升级帮助的大师级晶片","장갑 시스템에 대한 업그레이드 지원을 제공 할 수있는 마스터 칩"
,"能为装甲系统提供升级帮助的超级晶片","장갑 시스템에 대한 업그레이드 지원을 제공 할 수있는 슈퍼 칩"
,"能为装甲系统提供升级帮助的高级晶片","장갑 시스템에 대한 업그레이드 지원을 제공 할 수있는 고급 칩"
,"能以人类的身份，和指挥官产生新的记忆……是我所期望的事，也是卡罗琳希望我去做的事。","사령관과 함께 인간으로서 새로운 추억을 만들 수 있다는 것은 ... 제가 기대했던 것이고 Caroline이 저에게 원했던 것입니다."
,"能利用亚空间进行移动的上级傀儡，行踪诡秘，擅长出其不意的突袭，甚至还能将敌人拖入亚空间。","하위 공간을 사용하여 이동할 수있는 우수한 인형은 비밀스럽고 예기치 않은 놀라움에 능하며 적을 하위 공간으로 끌 수도 있습니다."
,"能力","능력"
,"能力提升","강화 된 힘"
,"能在这里品尝到地表各地的菜肴，对于卫星居民而言，确实是一种难得的体验。","위성 거주자들이 여기 표면 전체에서 요리를 맛볼 수있는 것은 참으로 드문 경험입니다."
,"能在这里服役是件很幸福的事，这里有蕾拉前辈、蕾奥妮还有指挥官。","이곳에서 봉사 할 수있게되어 매우 기쁩니다. 선임 Layla, Leonie 및 지휘관이 있습니다."
,"能够与大家相遇，我觉得自己真的很幸运。但是就算您说，我可以表现得再高兴一些，我也不知道该怎么办……","모두를 만날 수있어서 정말 행운이라고 생각합니다. 하지만 내가 더 행복 할 수 있다고해도 어떻게해야할지 모르겠어 ..."
,"能够储备大量锻素并进行能源转化的推进器，设有多重保险，即使你的AG有多么调皮都无法拆开它。","다량의 단조를 저장하고 에너지를 변환 할 수있는 프로펠러에는 AG가 장난 스럽더라도 분해 할 수없는 여러 보험이 있습니다."
,"能够提高核心输出功率的特制核心舱，可以增强AG的攻击能力……以及酒量。","코어의 출력을 높일 수있는 특수 코어 캐빈은 AG ...의 공격 능력과 알코올 양을 향상시킬 수 있습니다."
,"能够立刻获得一位在常规招募中的5★战姬。该商品仅在特定时间出售。","정규 모집에서 즉시 5 ★ 전쟁 소녀를 얻을 수 있습니다. 이 제품은 특정 시간에만 판매됩니다."
,"能够立刻获得一位在常规招募中的5★战姬。\n<color=#0084ff>该商品仅在特定时间出售。</color>","정규 모집에서 즉시 5 ★ 전쟁 소녀를 얻을 수 있습니다.\n<color=#0084ff>이 제품은 특정 시간에만 판매됩니다. </ 색상>"
,"能够获得各种装备的“目标歼灭”就在这里。","모든 종류의 장비를 획득 할 수있는 “목표 소멸”이 여기에 있습니다."
,"能够获得1个随机中级晶片，用于装备强化。","장비 강화를 위해 임의의 중간 칩을 얻을 수 있습니다."
,"能够获得1个随机信物，用于技能升级或科技研发。","스킬 업그레이드 또는 기술 연구 개발을 위해 무작위 토큰을 얻을 수 있습니다."
,"能够获得1个随机高级信物，用于技能升级或科技研发。","스킬 업그레이드 또는 기술 연구 개발에 사용할 수있는 무작위 상위 토큰 1 개를 획득 할 수 있습니다."
,"能得到你的重视当然是一份高兴的事情，但我不清楚自己到底适不适合担任这份工作，因为要经常和其他AG进行接触……","당신의 관심을받는 것은 확실히 행복한 일이지만, 다른 AG와 계속 연락을 취해야하기 때문에 내가이 일에 적합한 지 잘 모르겠습니다."
,"能得到您的夸奖，我很荣幸。","여러분의 칭찬을 받게되어 영광입니다."
,"能得到您的肯定真是太好啦，我还一直担心没能帮上大家呢……","확언 해주셔서 감사합니다. 여전히 모든 사람을 도울 수 없을 까봐 걱정됩니다 ..."
,"能打扰一下吗？我有东西想送您。在奥托露娜，向人表达感谢时要一定带上同等价值的礼物。","귀찮게 할 수 있습니까? 당신에게 줄 것이 있습니다. Otto Luna에서는 감사를 표할 때 동등한 가치의 선물을 가져와야합니다."
,"能把我的房间安排在远离妮欧的区域吗？她太烦人了。","Nio에서 떨어진 곳에 방을 배치 할 수 있습니까? 그녀는 너무 짜증이납니다."
,"能搜索到的物资里包含优良的装备，\n也有可能获得“旧时代硬币”哦。","검색 할 수있는 자료에는 우수한 장비,\n“오래된 코인”을 획득하는 것도 가능합니다."
,"能极大提高AG分析能力，敌人从哪来，使用什么招数，只要装配该核心舱体就能完全掌握……也能当演讲中的提词器。","코어 캐빈이 조립되어있는 한, 적군이 어디에서 왔는지, 어떤 트릭을 사용하는지에 대한 AG 분석 능력을 크게 향상시킬 수 있으며, 연설에서 텔레 프롬프터로도 사용할 수 있습니다. ."
,"能源","에너지"
,"能源上限","에너지 한도"
,"能源不足","에너지 부족"
,"能源兑换","에너지 교환"
,"能源商城","에너지 몰"
,"能源回满通知","에너지 완전 알림"
,"能源恢复","에너지 회수"
,"能源恢复提醒","에너지 회수 알림"
,"能源恢复方针","에너지 회수 정책"
,"能源最大容量增加10","최대 에너지 용량이 10 증가했습니다."
,"能源最大容量增加12","최대 에너지 용량이 12 증가했습니다."
,"能源最大容量增加14","최대 에너지 용량이 14 증가했습니다."
,"能源最大容量增加16","최대 에너지 용량이 16 증가했습니다."
,"能源最大容量增加18","최대 에너지 용량이 18 증가했습니다."
,"能源最大容量增加2","최대 에너지 용량이 2 증가했습니다."
,"能源最大容量增加20","최대 에너지 용량이 20 증가했습니다."
,"能源最大容量增加4","최대 에너지 용량이 4 증가했습니다."
,"能源最大容量增加6","최대 에너지 용량이 6 증가했습니다."
,"能源最大容量增加8","최대 에너지 용량이 8 증가했습니다."
,"能源系统","에너지 시스템"
,"能源舱大量使用了中硼硅玻璃，能够让AG的核心展现最耀眼的色彩。不过，AG核心是藏在AG体内无法随时观赏的……","에너지 캐빈은 다량의 중간 붕규산 유리를 사용하여 AG의 핵심이 가장 눈부신 색상을 보여줄 수 있습니다. 그러나 AG 코어는 AG 본체에 숨겨져있어 언제든지 볼 수 없습니다."
,"能源补充箱","에너지 보충 상자"
,"能源购买","에너지 구매"
,"能源领取提醒","에너지 수집 알림"
,"能被以「光」冠称的AG很少，「光之魔法少女」蕾薇希雅就是其中之一。在人们眼中，蕾薇希雅天生就是“治愈”的存在，而她那根蕴含无限潜能的光之魔杖，事实上拥有难以预估的输出力量。可本人却以“无法控制”为由拒绝使用。\n避免无谓的斗争，专注“守护”的力量似乎才是蕾薇希雅的理想。","“빛”이라고 할 수있는 AG는 거의 없으며 “빛의 마법 소녀”레비 시아도 그중 하나입니다. 사람들의 눈에 Levixia는 “치유”의 존재로 태어나고 무한한 잠재력을 가진 그녀의 빛의 지팡이는 실제로 예측할 수없는 출력을 가지고 있습니다. 그러나 나는 “통제 할 수 없다”는 이유로 사용을 거부했다.\n불필요한 투쟁을 피하기 위해 “수호”의 힘에 집중하는 것이 레비 시아의 이상인 것 같습니다."
,"能让我感兴趣的事情并不多……只有不断地战斗才能刺激我的神经，也许正因为是这样，女王陛下才会将我指派到指挥官您的身边吧。","관심있는 게 많지 않아 ... 끊임없는 싸움 만이 내 신경을 자극 할 수있어 아마도 여왕 폐하 께서 나를 사령관 편으로 배정 해 주실 것이다."
,"能让AG更容易打击敌方的特制射流枪，无需再和世界玩概率游戏，主动权将在你的手中。当然对掷硬币是无效的。","AG가 적을 더 쉽게 공격 할 수있게 해주는 특수 제트 건으로, 세계와 확률 게임을 할 필요가 없습니다. 이니셔티브는 여러분의 손에 달려 있습니다. 물론 동전 던지기는 무효입니다."
,"能跟着指挥官真是太好啦，感觉永远都不会缺少对手呢！","지휘관을 따를 수 있다는 것은 대단한 일입니다. 나는 결코 상대가 부족하지 않을 것 같습니다!"
,"能量","에너지"
,"能量倾卸","에너지 덤핑"
,"能量射击","에너지 샷"
,"能量强化","에너지 향상"
,"能量恢复满还需:","전체 에너지 회수에는 여전히 다음이 필요합니다."
,"能量抽取","에너지 추출"
,"能量攻击","에너지 공격"
,"脉冲击","충동"
,"脱离了阵线卫队的管理，使用自行改装的热能锯「鳄嘴」战斗的AG。","프론트 가드의 관리에서 벗어나 자체 수정 열톱 “악어 입”을 사용하여 싸운 AG."
,"脱离了阵线卫队的管理，使用自行改装的热能锯「鳄嘴」战斗的AG。\n「长吻鳄」格里尔仗着可怕的武器和凶悍的长相，伙同境遇相似的伙伴，占据战场边缘的某处废墟并进行着山贼一样的活动，并自称为「燃风矿团」成员。","프론트 가드의 관리에서 벗어나 자체 수정 열톱 “악어 입”을 사용하여 싸운 AG.\n“식료품”그리어는 비슷한 상황에서 파트너와 무기와 치열한 외모, 그리고 작품을 무서운 전장의 가장자리에 망치 곳을 점령하고 산적 같은 활동을 수행하는 방법에 대한 의존 및 청구은 “불타는 바람 광산”의 구성원이 될 수 있습니다."
,"脱离战线","전면에서"
,"脱离阵线管制的自由AG，使用独特的「式神」技术进行战斗。为了贯彻自己的正义，北斗在交战区四处奔波，为保护平民们而战，在交战区中有着很高的人望。","최전선의 통제에서 벗어나는 자유 AG는 고유 한 “시키신”기술을 사용하여 싸 웁니다. 자신의 정의를 실행하기 위해 베이 두는 전쟁 지대를 돌아 다니며 민간인 보호를 위해 싸웠으며 전쟁 지대에서 높은 인기를 얻고있다."
,"脱离阵线管制的自由AG，使用独特的「式神」技术进行战斗。为了贯彻自己的正义，北斗在交战区四处奔波，为保护平民们而战，在交战区中有着很高的人望。\n在与七武士成员相遇之后，她发现武士道精神与自己心中的正义不谋而合，因此欣然加入组织，成为了武士的一员。","최전선의 통제에서 벗어나는 자유 AG는 고유 한 “시키신”기술을 사용하여 싸 웁니다. 자신의 정의를 실행하기 위해 베이 두는 전쟁 지대를 돌아 다니며 민간인 보호를 위해 싸웠으며 전쟁 지대에서 높은 인기를 얻고있다.\n7 명의 사무라이 멤버를 만난 후 무사도의 정신이 마음 속의 정의와 일치한다는 사실을 알게 된 그녀는 행복하게 조직에 합류하여 사무라이의 일원이되었습니다."
,"脸？属下与千早是一模一样的，您参考她的长相即可。","얼굴? 부하는 Chihaya와 똑같습니다. 그녀의 외모를 참고할 수 있습니다."
,"腐化亡灵尖兵","타락한 언데드 선봉대"
,"腐化亡灵尖兵(精英)","타락한 언데드 선봉대 (정예)"
,"腐化猛毒战车","타락한 맹독 전차"
,"腐化猛毒战车(精英)","타락한 맹독 전차 (정예)"
,"腐烂正义","썩은 정의"
,"腐蚀","부식"
,"腐蚀幻影","부패 유령"
,"腐蚀引爆","부식 폭발"
,"自主作战兵器","자율 전투 무기"
,"自主作战兵器「雫」","자율 전투 무기 “시즈쿠”"
,"自从加入七武士，发现自己很多想法都有了转变。所以说，七武士真的很有趣啊！","Seven Samurai에 합류 한 이후로 제 생각이 많이 바뀌 었습니다. 그래서 Seven Samurai는 정말 흥미 롭습니다!"
,"自从在指挥官身边的工作，似乎不再那么害怕其他AG的视线了，与她们进行交流也很开心，大家一直都很照顾我的心情……","지휘관 옆에서 일한 이후로 더 이상 다른 AG의 모습이 두렵지 않은 것 같습니다. 그들과 소통하는 것도 매우 기쁩니다. 모두가 항상 제 기분을 돌 보았습니다 ..."
,"自从认识艾莉卡同学、来到指挥官的舰队之后，我就再也没试过一个人吃饭了。","에리카를 만나 사령관 함대에 온 이후로 혼자서 먹으려 고 한 적이 없습니다."
,"自从调入纽带舰队之后，缇安特前往骨架学院的机会又逐渐变得多了起来，总是开玩笑说道：“这不是和某个半退役的教官一样了嘛！”\n现在，缇安特除了能在骨架学院进行授课以外，纽带舰队也专门为教官们准备了教室，让她们在舰船上也能指导其他的AG。\n不过要注意的是，舰船上的教室坐不下那么多前来听课的学生，请务必提前30分钟以上抵达课室。","Bond Fleet로 이적 된 이후 Tiant의 스켈레톤 아카데미에 갈 기회가 점차 늘어나면서 항상 농담으로 “반 은퇴 한 강사와는 다릅니다!”\n이제 Tiante가 Skeleton Academy에서 가르 칠 수있는 것 외에도 Bond Fleet는 강사를위한 교실을 특별히 준비하여 배에있는 다른 AG를 가르 칠 수 있도록했습니다.\n단, 배의 강의실은 수업에 참석하러 오는 학생이 많지 않으니 30 분 이상 미리 강의실에 도착 해 주시기 바랍니다."
,"自动","자동적 인"
,"自动体力恢复方针","자동 물리적 복구 정책"
,"自动回收获得单位","획득 한 유닛의 자동 복구"
,"自动战斗","자동 전투"
,"自动战斗双倍奖励","자동 전투에 대한 두 배의 보상"
,"自动战斗奖励双倍","자동 전투 보상 2 배"
,"自动挑战","자동 도전"
,"自动编队","자동 형성"
,"自动贩卖所获角色","자판기로 얻은 캐릭터"
,"自动贩卖装备","자동 판매기"
,"自动锁定五星角色","별 5 개 문자 자동 잠금"
,"自动锁定四星角色","별 4 개 문자 자동 잠금"
,"自动锁定第一次获得的角色","처음 획득 한 캐릭터 자동 잠금"
,"自动AI设置","자동 AI 설정"
,"自卫程序","자기 방어 절차"
,"自定义","맞춤 설정"
,"自己回合开始时，若敌方没有角色存在增益状态，则会解除自身<color=#207cef>全部</color>减益状态。","턴 시작시 적이 버프 상태에있는 캐릭터가 없으면 자신의 <color=#207cef> all </ color> 디버프 상태를 취소합니다."
,"自己回合结束时，赋予自身<color=#207cef>1</color>次<color=#207cef>保护</color>状态，为下1次受到攻击的非自身友方目标提供援护。","당신의 차례가 끝날 때, 자신에게 <color=#207cef> 1 </ color> 번의 <color=#207cef> 보호 </ color> 상태를 부여하여 다음 번에 공격받는 비 친화적 목표를 지원합니다."
,"自己处于竖琴师的诅咒状态时","내가 하프 연주자의 저주 아래있을 때"
,"自己攻击结束时，为自身赋予<color=#207cef>攻击力上升</color>状态，持续<color=#207cef>1</color>回合。","자기 공격이 끝나면 <color=#207cef> 1 </ color> 라운드 동안 자신에게 <color=#207cef> 공격력 증가 </ color> 상태를 부여합니다."
,"自己有防御力大幅上升状态时","방어력이 급격히 증가 할 때"
,"自己有防护罩状态时","보호 커버가있을 때"
,"自律中","자기 훈련"
,"自律战斗详情","자기 훈련 된 전투 세부 사항"
,"自我介绍","자기 소개"
,"自我抉择","자기 결정"
,"自由开火","자유 사격"
,"自由组织「七武士」中游离于大部队之外的成员，时常四处游历，帮助他人。","대규모 군대에서 해방 된 자유 조직 “세븐 사무라이”의 회원들은 종종 다른 사람들을 돕기 위해 돌아 다닌다."
,"自由组织「七武士」中游离于大部队之外的成员，时常四处游历，帮助他人。\n手中的武器经过武神锻钢厂的匠师大幅改造，被冠以“鬼金棒”这么一个响亮的名字，杀伤力和造型都有了翻天覆地的变化。无论是傀儡还是棒球，都会被狠狠地打飞。","대규모 군대에서 해방 된 자유 조직 “세븐 사무라이”의 회원들은 종종 다른 사람들을 돕기 위해 돌아 다닌다.\n그의 손에 든 무기는 우쉔 단조 강철 공장의 장인에 의해 대폭 수정되었으며, 이처럼 울려 퍼지는 이름으로 “고스트 골든로드”라는 별명이 붙여졌고, 그 치명 성과 모양은 대지의 변화를 겪었습니다. 꼭두각시 든 야구 든 치열하게 맞을 것입니다."
,"自由进入","무료 입장"
,"自由AG组织「七武士」成员之一。原本是流浪的自由AG，因为与搭档「黑狐」北斗在战区中拯救了许多的民众而闻名。","Free AG 조직의 “Seven Samurai”회원. 원래 방황하는 자유 AG이었던 이곳은 파트너 “Black Fox”Beidou와 함께 전쟁 지역에서 많은 사람들을 구하는 것으로 유명합니다."
,"自由AG组织「七武士」成员之一。原本是流浪的自由AG，因为与搭档「黑狐」北斗在战区中拯救了许多的民众而闻名。\n因为频繁地出入交战区，银河的作战经验十分丰富。临危不惧，拥有强大的应变能力，适合担任队伍中的指挥。在加入七武士之后，银河运用着自己的聪明才智，为七武士取得了丰硕的战果。","Free AG 조직의 “Seven Samurai”회원. 원래 방황하는 자유 AG이었던 이곳은 파트너 “Black Fox”Beidou와 함께 전쟁 지역에서 많은 사람들을 구하는 것으로 유명합니다.\n전쟁 지역에 자주 들어오고 나가기 때문에 은하계는 매우 풍부한 전투 경험을 가지고 있습니다. 위험을 두려워하지 않고 강력한 적응력으로 팀의 지휘관이 될 수 있습니다. Seven Samurai에 합류 한 후 Yinhe는 Seven Samurai에 대한 유익한 결과를 얻기 위해 자신의 독창성을 사용했습니다."
,"自由AG组织「七武士」的成员之一，拥有着出色的后勤能力，负责将组织的日常事务安排妥当，受到许多武士成员的敬仰。","자유 AG 조직인 “Seven Samurai”의 멤버 중 한 명은 뛰어난 물류 능력을 가지고 있으며 조직의 일상 업무를 적절하게 정리하는 역할을 담당하고 있으며 많은 사무라이 멤버들에게 존경을 받고 있습니다."
,"自由AG组织「七武士」的成员之一，拥有着出色的后勤能力，负责将组织的日常事务安排妥当，受到许多武士成员的敬仰。\n使用两把充能太刀战斗，左刀「风」，右刀「雨」，双刀对称设计，外观与功能都是一模一样的，但琉璃似乎有特别的方法可以区分。","자유 AG 조직인 “Seven Samurai”의 멤버 중 한 명은 뛰어난 물류 능력을 가지고 있으며 조직의 일상 업무를 적절하게 정리하는 역할을 담당하고 있으며 많은 사무라이 멤버들에게 존경을 받고 있습니다.\n두 개의 대전 된 검을 사용하여 싸우십시오. 왼쪽 검 “바람”과 오른쪽 검 “비”. 두 개의 검은 대칭적인 디자인입니다. 모양과 기능은 정확히 동일하지만 Liuli는 그것을 구별하는 특별한 방법이있는 것 같습니다."
,"自由AG组织「七武士」的领导者，带领武士们四处作战，并宣扬“义勇仁礼诚名忠克”的武士道精神，是组织的核心人物。","Free AG 조직 “Seven Samurai”의 리더는 전사를 이끌고 싸우며 “의, 자비, 예의, 정직, 충성, 충성”의 무사도 정신을 전파하는 조직의 핵심 인물입니다."
,"自由AG组织「七武士」的领导者，带领武士们四处作战，并宣扬“义勇仁礼诚名忠克”的武士道精神，是组织的核心人物。\n使用二联装热能剑“大灾·荒”和太刀“闪”进行战斗，战斗力极强，同时还善于教导，经常指点其他武士的剑术与战斗技巧。","Free AG 조직 “Seven Samurai”의 리더는 전사를 이끌고 싸우며 “의, 자비, 예의, 정직, 충성, 충성”의 무사도 정신을 전파하는 조직의 핵심 인물입니다.\n투팩 열검 “대격변 · 폐허”와 다이토 “샨”을 사용하여 전투를 벌이기 때문에 전투 효과는 매우 강하고 동시에 가르치는 능력이 뛰어나며 다른 사무라이의 검술과 전투 기술을지도하기도합니다."
,"自由AG组织「燃风矿团」的核心要员之一，主要负责资金管理，拥有极其敏锐的商业嗅觉，号称“不会放过任何一个赚钱的机会”。\n在艾维的带领下，矿团成员会在交战区周边发掘“能卖的东西”，比如还没到保质期的罐装食品、居民撤离时没来得及带走的贵重物、以及修一修还能用的AG零件。\n这些东西小部分会留作自用，大部分则会通过艾维的\n“独门渠道”，流入大陆各地的非法武装市场——即所谓的“黑市”之中。","자유 AG 조직인 “Ranfeng Mine Group”의 핵심 구성원 중 한 명은 주로 자금 관리를 담당하고 있으며 매우 예리한 비즈니스 감각을 가지고 있으며 “돈을 벌 수있는 기회를 놓치지 않을 것”이라고 주장합니다.\nIvey의지도하에 채광 그룹의 구성원들은 아직 유효 기간이 지나지 않은 통조림 식품, 주민들이 대피 할 때 가져갈 시간이 없었던 귀중품 등 전쟁 지역 주변의 “판매 가능한 물건”을 발견하게됩니다. 및 AG 부품을 사용할 수 있습니다 수리.\n이러한 것 중 일부는 개인적인 용도로 예약되며 대부분은 Ivey의\n“고유 한 채널”은 본토 전역의 불법 무장 시장, 즉 “암시장”으로 유입됩니다."
,"自称「星之魔法少女」的艾莉卡，原是拉结尔市莉莉丝大学附属中学的一名普通的初中生，却不知为何拥有着未知的力量，时常来往前线自主作战。\n但她身边的家人和师友都不知道「星之魔法少女」这个身份，艾莉卡将“魔法少女”的自己与“普通初中生”的自己割裂开来，刻意隐藏力量以免暴露自己的真实身份。据她所说，这是魔法少女们“约定俗成”的做法。","“별의 마법 소녀”라고 주장하는 에리카는 원래 레이첼 시티에있는 릴리스 대학 부속 고등학교의 평범한 중학생 이었지만 왠지 알 수없는 힘을 가지고 있으며 종종 최전선으로 가서 싸우기 위해 독립적으로.\n하지만 주변의 가족과 멘토들은 “별의 마법 소녀”의 정체를 알지 못합니다. 에리카는 “마법 소녀”와 “평범한 중학생”자신을 분리하여 의도적으로 자신의 힘을 숨기고 있습니다. 그녀의 진정한 정체성을 알 수있다.. 그녀에 따르면 이것은 마법 소녀들의 “통상적 인”관행입니다."
,"自称「燃风矿团」的成员，将战场废料当作金矿来挖掘并倒卖的AG。","전장의 스크랩을 금광으로 사용하여 파고 재판매 한 AG는 자칭 “타는 바람 광산 그룹”의 일원입니다."
,"自称「燃风矿团」的成员，将战场废料当作金矿来挖掘并倒卖的AG。与矿团伙伴们占据荒城、圈地为王，活跃在废墟与黑市之间。","전장의 스크랩을 금광으로 사용하여 파고 재판매 한 AG는 자칭 “타는 바람 광산 그룹”의 일원입니다. 광산 파트너와 함께 황량한 도시를 점령하고 땅을 왕으로 둘러싸고 폐허와 암시장 사이에서 활동하십시오."
,"自称「燃风矿团」的成员，将战场废料当作金矿来挖掘并倒卖的AG。与矿团伙伴们占据荒城、圈地为王，活跃在废墟与黑市之间。\n艾维极度爱财，所以会抓紧一切赚钱的机会，因此只要支付一定的报酬并遵守契约精神就可以随意雇用，必要时也可以成为可靠的战斗力。","전장의 스크랩을 금광으로 사용하여 파고 재판매 한 AG는 자칭 “타는 바람 광산 그룹”의 일원입니다. 광산 파트너와 함께 황량한 도시를 점령하고 땅을 왕으로 둘러싸고 폐허와 암시장 사이에서 활동하십시오.\n아이비는 돈을 극도로 사랑하기 때문에 돈을 벌 수있는 모든 기회를 잡을 것입니다. 일정한 보수를 지불하고 계약 정신을 지키는 한 그는 마음대로 고용 될 수 있으며 다음과 같은 경우에도 신뢰할 수있는 전투력이 될 수 있습니다. 필요한."
,"自称某一天突然获得了“魔法”的力量，变身为「刃之魔法少女」。","어느 날 갑자기 “마법”의 힘을 얻었다 고 주장한 그녀는 “블레이드의 마법 소녀”로 변신한다."
,"自身不受<color=#c70016>攻击力下降</color>、<color=#c70016>防御力下降</color>和<color=#c70016>速度下降</color>影响。","<color=#c70016> 공격력 감소 </ color>, <color=#c70016> 방어력 감소 </ color> 및 <color=#c70016> 속도 감소 </ color>의 영향을받지 않습니다."
,"自身不处于减益状态时","디버프 상태가 아닐 때"
,"自身不处于加速","가속하지 않음"
,"自身不处于增益状态时","게인 상태가 아닌 경우"
,"自身不处于护盾状态时","실드 상태가 아닐 때"
,"自身不处于破魔状态时","마법을 깨는 상태가 아닐 때"
,"自身为七武士的战姬","일곱 사무라이 전쟁 소녀"
,"自身为修复类型战姬","그는 수리 형 전쟁 소녀"
,"自身为光之翼的战姬","빛의 날개 인 전쟁 소녀"
,"自身为净化者的战姬","정수기 잔지"
,"自身为十字星学生会的战姬","Doji 학생 연합의 Zhan Ji"
,"自身为均衡类型战姬","균형 잡힌 전쟁 소녀"
,"自身为天之刃的战姬","하늘의 칼날 전쟁 소녀"
,"自身为奥托露娜骑士团的战姬","그녀는 Otto Luna Knights의 전사입니다."
,"自身为山猫小队的战姬","Bobcats 팀의 Zhan Ji"
,"自身为强袭类型战姬","그녀는 폭행 형 전쟁 소녀"
,"自身为戈尔贡的战姬","고르곤의 전사"
,"自身为战术类型战姬","그는 전술적 유형의 전사입니다"
,"自身为机动化魔法少女的战姬","모바일 마법 소녀 전쟁 소녀"
,"自身为燃风矿团的战姬","불타는 바람 광산의 전쟁 소녀"
,"自身为猫球","고양이 공처럼 자기"
,"自身为空降师团的战姬","그녀는 공수 사단의 전쟁 소녀"
,"自身为胡萝卜中队的战姬","당근 소대의 Zhan Ji"
,"自身为蜘蛛特工的战姬","거미 요원 Zhan Ji"
,"自身为蝠音猎人的战姬","박쥐 사냥꾼 전쟁 소녀"
,"自身为锻米尔特遣队的战姬","Task Force Drummer의 전쟁 소녀"
,"自身为防卫类型战姬","호 신형 워걸"
,"自身为阵线之子的战姬","라인의 아들 Zhan Ji"
,"自身为阵线卫队的战姬","그녀는 프론트 가드의 배틀 걸"
,"自身为骨架学院的战姬","스켈레톤 아카데미의 Zhan Ji"
,"自身为骷髅涂鸦的战姬","해골 낙서를 소유 한 Zhan Ji"
,"自身为鹰身女妖的战姬","하피 인 전쟁 소녀"
,"自身受击回避时，赋予自身<color=#207cef>速度上升</color>状态，持续<color=#207cef>2</color>回合。","명중에 의해 회피되면 <color=#207cef> 2 </ color> 라운드 동안 자신에게 <color=#207cef> 속도 증가 </ color> 상태를 부여하십시오."
,"自身受到攻击后，若当前生命值低于最大生命值的50%，则会清除自身<color=#207cef>全部</color>减益状态，赋予自身<color=#e49c00>不可解除</color>的<color=#207cef>防护罩</color>状态，效果量相当于自身最大生命值<color=#207cef>40%</color>，此效果本次战斗中只会发动一次。","공격을받은 후 현재 체력 값이 최대 체력 값의 50 %미만이면 <color=#207cef> 모든 </ color> 디버프 상태를 지우고 <color=#e49c00> 제거 할 수 없음 </ 컬러>의 <컬러=#207cef> 보호 쉴드 </ 컬러> 상태 효과 량 자체 최고 상태 값에 해당 <컬러 = %</ 컬러>이 효과 만이 한번 활성화된다 #207cef> 40 전투."
,"自身受到攻击后，赋予其他己方目标<color=#207cef>防御力上升</color>状态，持续<color=#207cef>1</color>回合。","공격을받은 후 다른 대상에게 <color=#207cef> 1 </ color> 라운드 동안 <color=#207cef> 방어력 증가 </ color> 상태를 부여합니다."
,"自身受到攻击时，有10%概率使其他己方目标反击。","공격을 받으면 다른 대상이 반격 할 확률이 10 %입니다."
,"自身受到攻击时，若敌方角色有存在两个以上的<color=#c70016>腐蚀</color>状态，则推进自身行动条<color=#e49c00>10%</color>。","공격을 받았을 때 적 캐릭터가 두 개 이상의 <color=#c70016> 부식 </ color> 상태를 가지고있는 경우 자신의 액션 바를 <color=#e49c00> 10 %</ color> 진행합니다."
,"自身受到攻击未被暴击时，推进自身行动条<color=#e49c00>10%</color>。","공격을 받고 치명타가 아닌 경우 자신의 작업 표시 줄을 <color=#e49c00> 10 %</ color> 진행하십시오."
,"自身受到暴击时，推进全体己方目标行动条<color=#e49c00>15%</color>。","치명타를 당하면 자신의 모든 대상의 작업 표시 줄을 <color=#e49c00> 15 %</ color> 전진시킵니다."
,"自身回合开始时若没有减益状态，则赋予自身<color=#207cef>攻击力上升</color>状态，持续<color=#207cef>1</color>回合。","자신의 라운드 시작시 디버프 상태가 없으면 <color=#207cef> 1 </ color> 라운드에 대해 <color=#207cef> 공격력 증가 </ color> 상태가 부여됩니다."
,"自身回合开始时，有<color=#c70016>100%</color>的概率对随机<color=#c70016>1</color>名敌方目标造成<color=#c70016>标记</color>状态，持续<color=#c70016>2</color>回合。自身回合开始时，若已经有目标处于<color=#c70016>标记</color>状态，为自身赋予<color=#207cef>命中率上升</color>状态，持续<color=#207cef>2</color>回合。","자체 라운드가 시작될 때 <color=#c70016> 100 %</ color>가 <color=#c70016> mark </ color> 상태를 임의의 <color=#c70016> 1로 만들 확률이 있습니다. </ 컬러> 적 목표는 <컬러=#c70016> 2 </ 컬러> 라운드 동안 지속된다. 턴 시작시 이미 <color=#c70016> mark </ color> 상태의 대상이있는 경우 <color=#에 대해 <color=#207cef> 증가 된 적중률 </ color> 상태를 자신에게 제공합니다. 207cef> 2 </ 컬러> 라운드."
