Confirmed,Source,KOR
,"对敌方全体目标造成<color=#E8700E> 146.9% </color>攻击力的伤害，有<color=#c70016> 75% </color>的概率造成〈不可恢复〉状态，持续<color=#c70016> 1 </color>回合。\n<color=#e49c00> 开始战斗时技能处于冷却时间最长的状态 </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>146.9%</color>공격력의 손상, 있다.<color=#c70016>75%</color>확률로 〈회복불가〉 상태가 되며 지속<color=#c70016>1</color>라운드.\n<color=#e49c00>전투를 시작할 때 기능은 냉각 시간이 가장 긴 상태에 처해 있었다.</color>。"
,"对敌方全体目标造成<color=#E8700E> 146.9% </color>攻击力的伤害，有<color=#c70016> 75% </color>的概率造成〈不可恢复〉状态，持续<color=#c70016> 2 </color>回合。\n<color=#e49c00> 开始战斗时技能处于冷却时间最长的状态 </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>146.9%</color>공격력의 손상, 있다.<color=#c70016>75%</color>확률로 〈회복불가〉 상태가 되며 지속<color=#c70016>2</color>라운드.\n<color=#e49c00>전투를 시작할 때 기능은 냉각 시간이 가장 긴 상태에 처해 있었다.</color>。"
,"对单体敌方目标造成<color=#E8700E> 122.4% </color>攻击力伤害，有<color=#c70016> 35% </color>的概率造成〈速度下降〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>122.4%</color>공격력 손상, 있음<color=#c70016>35%</color>확률로 인해 〈속도 저하〉 상태가 되며 지속<color=#c70016>2</color>라운드를 하다."
,"对敌方全体目标造成<color=#E8700E> 90.2% </color>攻击力的伤害，为我方全体目标恢复<color=#009B12> 12% </color>目标最大生命值的血量。","적의 전체 목표에 대하여 조성하다<color=#E8700E>90.2%</color>공격력의 손상, 우리 측 전체의 목표를 회복시키다<color=#009B12>12%</color>목표 최대 생명치의 혈량."
,"对敌方全体目标造成<color=#E8700E> 90.2% </color>攻击力的伤害，为我方全体目标恢复<color=#009B12> 12% </color>目标最大生命值的血量，并为我方全体目标赋予〈速度上升〉状态，持续<color=#207cef> 2 </color>回合。","적의 전체 목표에 대하여 조성하다<color=#E8700E>90.2%</color>공격력의 손상, 우리 측 전체의 목표를 회복시키다<color=#009B12>12%</color>목표 최대 생명치의 혈량, 그리고 우리 측 전체 목표에 〈속도 상승〉 상태를 부여하여 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#207cef> 75% </color>的概率，为随机<color=#207cef> 1 </color>名具有减益状态的己方目标清除<color=#207cef> 1 </color>个减益状态。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#207cef>75%</color>확률, 무작위<color=#207cef>1</color>네임 디스카운트 상태의 자기측 목표 제거<color=#207cef>1</color>개인 감익 상태."
,"对单体敌方目标造成<color=#E8700E> 105.7% </color>攻击力的伤害，自身每<color=#AA00D4> 1 </color>点速度，提高<color=#e49c00>  0.075% </color>伤害；自身处于〈速度上升〉状态时，对目标造成〈防御力下降〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>105.7%</color>공격력의 손상, 스스로의 매<color=#AA00D4>1</color>속도를 높이다<color=#e49c00>0.075%</color>상해 ; 자신이 〈속도 상승〉 상태일 경우 목표물에 〈방어력 저하〉 상태가 지속됨<color=#c70016>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 126.9% </color>攻击力的伤害，自身每<color=#AA00D4> 1 </color>点速度，提高<color=#e49c00>  0.075% </color>伤害；赋予自身〈速度上升〉状态，持续<color=#207cef> 2 </color>回合。若触发暴击则使自身获得〈追加回合〉。","단일체 적 목표에 대하여 조성하다<color=#E8700E>126.9%</color>공격력의 손상, 스스로의 매<color=#AA00D4>1</color>속도를 높이다<color=#e49c00>0.075%</color>상처 ; 자신에게 〈속도상승〉상태를 부여하고 지속<color=#207cef>2</color>라운드입니다. 폭격을 가하면 〈추가 라운드〉를 획득합니다."
,"对单体敌方目标造成<color=#E8700E> 178.1% </color>攻击力的伤害，自身每<color=#AA00D4> 1 </color>点速度，提高<color=#e49c00>  0.2% </color>伤害。击杀目标时，延长自身全部增益状态<color=#207cef> 1 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>178.1%</color>공격력의 손상, 스스로의 매<color=#AA00D4>1</color>속도를 높이다<color=#e49c00>0.2%</color>상해. 목표물을 클릭할 때, 자신의 모든 이득 상태를 연장합니다.<color=#207cef>1</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 178.1% </color>攻击力的伤害，自身每<color=#AA00D4> 1 </color>点速度，提高<color=#e49c00>  0.2% </color>伤害，同时<color=#e49c00> 本次攻击会以克制目标的属性进行判定 </color>。击杀目标时，延长自身全部增益状态<color=#207cef> 1 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>178.1%</color>공격력의 손상, 스스로의 매<color=#AA00D4>1</color>속도를 높이다<color=#e49c00>0.2%</color>상처를 주는 동시에<color=#e49c00>이번 공격은 목표물을 자제하는 속성으로 판정할 것이라고 말했다.</color>. 목표물을 격살한 경우, 자신의 모든 증익 상태를 연장합니다.<color=#207cef>1</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 105.7% </color>攻击力+<color=#009B12> 4.2% </color>自身最大生命值的伤害，有<color=#c70016> 20% </color>的概率对目标造成〈眩晕〉状态，持续<color=#c70016> 1 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>105.7%</color>공격력+<color=#009B12>4.2%</color>자신의 가장 큰 생명치의 상처, 있습니다.<color=#c70016>20%</color>확률 목표물에 〈아찔〉상태가 되어 지속<color=#c70016>1</color>라운드를 하다."
,"艾卡西亚的<color=#e49c00>最大生命值</color>提高<color=#e49c00> 10% </color>，并为友军分担<color=#e49c00> 10% </color>伤害。","아카시아의<color=#e49c00>최대생명치</color>향상시키다.<color=#e49c00>10%</color>그리고 우군을 위해 분담한다.<color=#e49c00>10%</color>상처를 주다."
,"对敌方全体目标造成<color=#E8700E> 89% </color>攻击力的伤害，有<color=#c70016> 35% </color>的概率对目标造成<color=#c70016> 命中降低 </color>状态，持续<color=#c70016> 1 </color>回合。为所有我方目标赋予<color=#207cef> 防御力上升 </color>状态，持续<color=#207cef> 2 </color>回合，自身获得〈无敌〉状态，持续<color=#207cef> 1 </color>回合。","적의 전체 목표에 대하여 조성하다<color=#E8700E>89%</color>공격력의 손상, 있다.<color=#c70016>35%</color>확률은 목표에 가해진다.<color=#c70016>명중 저감</color>상태, 지속<color=#c70016>1</color>라운드. 모든 우리 측 목표에 부여.<color=#207cef>방어력이 상승하다</color>상태, 지속<color=#207cef>2</color>라운드, 자체 획득 〈무적〉 컨디션, 지속<color=#207cef>1</color>라운드를 하다."
,"对敌方全体目标造成<color=#E8700E> 89% </color>攻击力的伤害，有<color=#c70016> 35% </color>的概率对目标造成<color=#c70016> 命中降低 </color>状态，持续<color=#c70016> 2 </color>回合。为所有我方目标赋予<color=#207cef> 防御力上升 </color>状态，持续<color=#207cef> 2 </color>回合，自身获得〈无敌〉状态，持续<color=#207cef> 1 </color>回合。","적의 전체 목표에 대하여 조성하다<color=#E8700E>89%</color>공격력의 손상, 있다.<color=#c70016>35%</color>확률은 목표에 가해진다.<color=#c70016>명중 저감</color>상태, 지속<color=#c70016>2</color>라운드. 모든 우리 측 목표에 부여.<color=#207cef>방어력이 상승하다</color>상태, 지속<color=#207cef>2</color>라운드, 자체 획득 〈무적〉 컨디션, 지속<color=#207cef>1</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#c70016> 75% </color>的概率解除目标<color=#c70016> 1 </color>个增益状态。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#c70016>75%</color>확률 해제 목표<color=#c70016>1</color>개인 이익 상태."
,"对单体敌方目标造成<color=#E8700E> 150.3% </color>攻击力的伤害，目标生命值一半以上时，对目标造成〈防御力下降〉状态，持续<color=#c70016> 2 </color>回合。目标生命值一半以下时，击退目标行动条<color=#e49c00> 25% </color>。","단일체 적 목표에 대하여 조성하다<color=#E8700E>150.3%</color>공격력에 의한 손상, 목표생명치 절반 이상일 경우 목표물에 〈방어력 저하〉상태로 지속<color=#c70016>2</color>라운드. 목표생명치 절반 이하일 경우, 목표물 격퇴 행동표<color=#e49c00>25%</color>。"
,"改变全场能量流向，推进全部我方目标行动条<color=#e49c00> 17% </color>，击退全部敌方行动条<color=#e49c00> 17% </color>。","전체 에너지 흐름을 바꾸어 우리 측 목표 행동조항을 추진하다<color=#e49c00>17%</color>적들의 행동조항을 모두 격퇴하라<color=#e49c00>17%</color>。"
,"对单体敌方目标造成<color=#E8700E> 150.3% </color>攻击力的伤害，目标生命值一半以上时，对目标造成〈防御力下降〉状态，持续<color=#c70016> 2 </color>回合。目标生命值一半以下时，击退目标行动条<color=#e49c00> 40% </color>。","단일체 적 목표에 대하여 조성하다<color=#E8700E>150.3%</color>공격력에 의한 손상, 목표생명치 절반 이상일 경우 목표물에 〈방어력 저하〉상태로 지속<color=#c70016>2</color>라운드. 목표생명치 절반 이하일 경우, 목표물 격퇴 행동표<color=#e49c00>40%</color>。"
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，为自身恢复造成伤害量<color=#e49c00> 25% </color>的生命值，目标不存在增益状态时，击退目标行动条<color=#e49c00> 15% </color>。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 상해, 자신의 회복에 대한 상해량<color=#e49c00>25%</color>의 생명치, 목표물에 플러스 상태가 없는 경우, 목표 격퇴 행동조<color=#e49c00>15%</color>。"
,"对单体敌方目标造成<color=#E8700E> 158.6% </color>攻击力的伤害，目标存在增益状态时，解除目标全部〈增益状态〉，并使用1技能进行追击。","단일체 적 목표에 대하여 조성하다<color=#E8700E>158.6%</color>공격력에 의한 상해로 목표물에 이득이 있는 상태일 경우 목표물을 모두 〈증익상태〉해제하고 1스킬을 사용하여 추격합니다."
,"对单体敌方目标造成<color=#E8700E> 158.6% </color>攻击力的伤害，自身获得〈攻击力上升〉状态，持续<color=#207cef> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>158.6%</color>공격력에 의한 상처, 자체 획득 〈공격력 상승〉 상태 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 158.6% </color>攻击力的伤害，自身获得〈攻击力上升〉状态和〈速度上升〉状态，持续<color=#207cef> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>158.6%</color>공격력에 의한 상처, 자체 획득 〈공격력 상승〉 상태 및 〈속도 상승〉 상태로 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，目标身上每有<color=#c70016>  1 </color>层腐蚀提高<color=#207cef>  15% </color>伤害，有<color=#c70016> 30% </color>的概率产生〈腐蚀〉状态，持续<color=#c70016> 2 </color>回合。目标身上存在〈腐蚀〉状态时，所有技能冷却时间缩短1回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 목표물에 항상 있다<color=#c70016>1</color>층부식 향상<color=#207cef>15%</color>상처, 있다<color=#c70016>30%</color>확률로 〈부식〉 상태가 발생하여 지속됨<color=#c70016>2</color>라운드. 타겟 바디에 〈부식〉상태가 있는 경우 모든 스킬 냉각시간이 1라운드 단축됩니다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，目标身上每有<color=#c70016>  1 </color>层腐蚀提高<color=#207cef>  15% </color>伤害，随机延长目标身上全部减益状态<color=#c70016> 1-2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 목표물에 항상 있다<color=#c70016>1</color>층부식 향상<color=#207cef>15%</color>상해, 무작위로 목표를 연장하는 것에서 모두 이득이 줄어든 상태<color=#c70016>1-2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 151.6% </color>攻击力的伤害，有<color=#c70016> 80% </color>的概率产生<color=#c70016> 2 </color>个〈腐蚀〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>151.6%</color>공격력의 손상, 있다.<color=#c70016>80%</color>확률 생성<color=#c70016>2</color>개별 〈부식〉상태, 지속<color=#c70016>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，目标身上每有<color=#c70016>  1 </color>层腐蚀提高<color=#207cef>  15% </color>伤害，随机延长目标身上全部减益状态<color=#c70016> 1-2 </color>回合。目标身上存在〈腐蚀〉状态时，使自身获得〈追加回合〉。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 목표물에 항상 있다<color=#c70016>1</color>층부식 향상<color=#207cef>15%</color>상해, 무작위로 목표를 연장하는 것에서 모두 이득이 줄어든 상태<color=#c70016>1-2</color>라운드. 타겟 바디에 〈부식〉 상태가 있는 경우 〈추가 라운드〉를 획득한다."
,"莫丽丝快速攻击单体敌方目标，造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#c70016> 35% </color>的概率造成〈命中率下降〉状态，持续<color=#c70016> 2 </color>回合。","모리스가 단일 적 목표물을 빠르게 공격하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#c70016>35%</color>확률로 인해 〈명중률 저하〉 상태가 지속됨<color=#c70016>2</color>라운드를 하다."
,"莫丽丝激活治愈喷雾，为单体己方目标恢复<color=#009B12> 15% </color>自身最大生命值的血量；推进目标行动条<color=#e49c00> 32% </color>；赋予目标〈持续恢复〉状态，持续<color=#207cef> 2 </color>回合。","몰리스 힐링 미스트 활성화, 싱글 목표 회복<color=#009B12>15%</color>자신의 최대 생명치인 혈량 ; 목표 추진 행동조<color=#e49c00>32%</color>; 목표물에 〈지속적 회복〉상태를 부여하고 지속<color=#207cef>2</color>라운드를 하다."
,"莫丽丝的可爱让大家焕发活力，为全体己方目标的清除<color=#207cef> 全部 </color>减益效果，并为己方全体目标恢复<color=#009B12> 33.4% </color>自身最大生命值的血量。","모리스의 귀여움으로 모두가 활기차고 자신의 목표를 제거할 수 있게<color=#207cef>전부</color>이익 감소 효과, 자기 측 전체의 목표 회복<color=#009B12>33.4%</color>자신의 최대 생명치의 혈량."
,"莫丽丝激活治愈喷雾，并为单体己方目标恢复<color=#009B12> 15% </color>自身最大生命值的血量；推进目标行动条<color=#e49c00> 32% </color>，并减少目标所有技能冷却时间<color=#e49c00> 1 </color>回合；赋予目标〈持续恢复〉状态，持续<color=#207cef> 2 </color>回合。","몰리스 힐링 미스트 활성화, 싱글 목표 회복<color=#009B12>15%</color>자신의 최대 생명치인 혈량 ; 목표 추진 행동조<color=#e49c00>32%</color>목표한 모든 기능의 냉각시간을 줄인다.<color=#e49c00>1</color>라운드 ; 목표물 부여 〈지속적 회복〉 상태 지속<color=#207cef>2</color>라운드를 하다."
,"瓦蕾莉亚沉着地攻击单体敌方目标，造成<color=#E8700E> 55.7% </color>攻击力+<color=#009B12> 4.5% </color>自身最大生命值+<color=#BA8800> 52.5% </color>自身防御力的伤害，并有<color=#c70016> 35% </color>的概率造成〈防御力下降〉的效果，持续<color=#c70016> 2 </color>回合。","발레리아가 침착하게 단일 적 목표를 공격하여 조성하였다<color=#E8700E>55.7%</color>공격력+<color=#009B12>4.5%</color>�\u0000'\u001f}<<color=#BA8800>52.5%</color>자신의 방어력에 상처를 입히고<color=#c70016>35%</color>확률 〈방어력 저하〉의 효과로 지속<color=#c70016>2</color>라운드를 하다."
,"瓦雷莉亚保持高度冷静，受到攻击时有<color=#207cef> 55% </color>概率赋予自身〈防御力上升〉状态，持续<color=#207cef> 1 </color>回合；若当前生命值在最大生命值的<color=#e49c00> 50% </color>以下时，触发概率提高<color=#207cef> 25% </color>。","바렐리아는 고도의 냉정을 유지하며 공격을 받을 때가 있다.<color=#207cef>55%</color>확률 자신에 〈방어력 상승〉상태를 부여하며 지속<color=#207cef>1</color>라운드; 현재 생명이 최대 생명이면<color=#e49c00>50%</color>이하일 경우, 촉발 확률이 높아진다.<color=#207cef>25%</color>。"
,"瓦雷莉亚用一发子弹贯穿所有敌人，造成<color=#E8700E> 77.9% </color>攻击力+<color=#009B12> 7% </color>自身最大生命值+<color=#BA8800> 52.5% </color>自身防御力的伤害；有<color=#c70016> 75% </color>的概率对目标造成〈标记〉状态，持续<color=#c70016> 2 </color>回合。","바렐리아는 한 발의 총탄으로 모든 적을 관통하여 만들었다.<color=#E8700E>77.9%</color>공격력+<color=#009B12>7%</color>�\u0000'\u001f}<<color=#BA8800>52.5%</color>자신의 방어력에 의한 상해;있다.<color=#c70016>75%</color>확률 목표에 〈표기〉 상태가 되어 지속<color=#c70016>2</color>라운드를 하다."
,"瓦雷莉亚用一发子弹贯穿所有敌人，造成<color=#E8700E> 77.9% </color>攻击力+<color=#009B12> 7% </color>自身最大生命值+<color=#BA8800> 52.5% </color>自身防御力的伤害；有<color=#c70016> 75% </color>的概率对目标造成〈标记〉状态，持续<color=#c70016> 2 </color>回合；并赋予自身〈持续恢复〉状态，持续<color=#207cef> 2 </color>回合。","바렐리아는 한 발의 총탄으로 모든 적을 관통하여 만들었다.<color=#E8700E>77.9%</color>공격력+<color=#009B12>7%</color>�\u0000'\u001f}<<color=#BA8800>52.5%</color>자신의 방어력에 의한 상해;있다.<color=#c70016>75%</color>확률 목표에 〈표기〉 상태가 되어 지속<color=#c70016>2</color>라운드 ; 자신에게 〈지속적인 회복〉상태를 부여하고 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害并为我方生命值比例最低的目标恢复<color=#009B12> 7% </color>自身最大生命值的血量。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상 및 우리측 생명치 비율이 가장 낮은 목표에 대한 회복<color=#009B12>7%</color>자신의 최대 생명치의 혈량."
,"希琳让学生重拾信心，为全体友方目标恢复<color=#009B12> 31.5% </color>目标已损失生命值的血量。","희림은 학생들로 하여금 자신감을 회복하게 하여 모든 우방의 목표를 회복하게 하였다.<color=#009B12>31.5%</color>목표는 이미 생명치의 혈량을 잃었다."
,"希琳让学生们重整旗鼓，为全体己方目标清除<color=#207cef> 全部 </color>减益状态后，为全体己方目标目标恢复<color=#009B12> 36.8% </color>自身最大生命值的血量。","시린은 학생들로 하여금 진용을 재정비하게 하여 전체 자신의 목표를 제거하게 하였다.<color=#207cef>전부</color>감익상태 후, 전체 자신의 목표를 위해 회복하다<color=#009B12>36.8%</color>자신의 최대 생명치의 혈량."
,"希琳让学生重拾信心，赋予全体友方目标〈持续恢复〉状态，持续<color=#207cef> 2 </color>回合，为全体友方目标恢复<color=#009B12> 31.5% </color>目标已损失生命值的血量。","희림은 학생에게 자신감을 회복시키고, 전 친구들에게 목표를 부여하며, 〈지속적인 회복〉 상태를 지속시킨다.<color=#207cef>2</color>라운드, 친구 모두의 목표 회복<color=#009B12>31.5%</color>목표는 이미 생명치의 혈량을 잃었다."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害并为我方生命值比例最低的目标恢复<color=#009B12> 7% </color>目标最大生命值的血量。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상 및 우리측 생명치 비율이 가장 낮은 목표에 대한 회복<color=#009B12>7%</color>목표 최대 생명치의 혈량."
,"对敌方全体目标造成<color=#E8700E> 89% </color>攻击力的伤害，为我方血量比例最低的目标清除<color=#207cef> 全部 </color>减益状态，并恢复<color=#009B12> 12% </color>自身最大生命值的血量。","적의 전체 목표에 대하여 조성하다<color=#E8700E>89%</color>공격력의 피해는, 우리 측의 혈량 비율이 가장 낮은 목표를 위해 제거한다<color=#207cef>전부</color>감익상태, 회복<color=#009B12>12%</color>자신의 최대 생명치의 혈량."
,"有可复活目标时，复活<color=#009b12>1 </color>个指定友方目标，<color=#009b12>恢复全部生命值 </color>并赋予〈无敌〉状态，持续<color=#207cef> 1 </color>回合。无可复活目标时，指定己方目标清除<color=#207cef> 全部减益状态 </color>，恢复目标<color=#009b12>全部生命值 </color>，并赋予目标〈应急装置〉状态。","부활할 목표가 있을 때 부활한다.<color=#009b12>1</color>각자 지정한 친구들의 목표,<color=#009b12>모든 생명치 복원</color>또한 '무적'의 컨디션을 부여하며 지속<color=#207cef>1</color>라운드. 재생할 수 있는 대상이 없을 때, 대상 지우기<color=#207cef>전체 이익 감소 상태</color>, 목표 회복<color=#009b12>전체 생명치</color>그리고 목표물에 「응급장치」의 상태를 부여한다."
,"对敌方全体目标造成<color=#E8700E> 89% </color>攻击力的伤害，有<color=#c70016> 60% </color>的概率产生〈命中率下降〉状态。为我方血量比例最低的目标清除<color=#207cef> 全部 </color>减益状态，并恢复<color=#009B12> 12% </color>自身最大生命值的血量。","적의 전체 목표에 대하여 조성하다<color=#E8700E>89%</color>공격력의 손상, 있다.<color=#c70016>60%</color>확률로 '명중률 저하' 상태가 발생한다.우리 측 혈액 비율이 가장 낮은 목표를 위해 제거합니다<color=#207cef>전부</color>감익상태, 회복<color=#009B12>12%</color>자신의 최대 생명치의 혈량."
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，有<color=#c70016> 35% </color>的概率产生〈烧伤〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상, 있다.<color=#c70016>35%</color>확률 〈화상〉 상태가 발생, 지속<color=#c70016>2</color>라운드를 하다."
,"对敌方全体目标造成<color=#E8700E> 80.1% </color>攻击力的伤害，造成<color=#c70016> 2 </color>个〈烧伤〉状态，在敌方目标中随机分配，持续<color=#c70016> 2 </color>回合。每成功添加<color=#c70016> 1 </color>个〈烧伤〉状态，推进自身行动条<color=#e49c00> 25% </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>80.1%</color>공격력의 상해를 초래하다<color=#c70016>2</color>개별 〈화상〉 상태, 적 목표물에 무작위로 분배, 지속<color=#c70016>2</color>라운드. 성공할 때마다 추가하기<color=#c70016>1</color>개별 〈화상〉 상태, 추진 자체 행동조<color=#e49c00>25%</color>。"
,"对单体敌方目标造成<color=#E8700E> 160.3% </color>攻击力的伤害，目标身上每有<color=#c70016>  1 </color>个烧伤提高<color=#E8700E> 15% </color>伤害。消灭敌人时为所有友方目标恢复<color=#009B12> 20% </color>被攻击目标最大生命值的血量。","단일체 적 목표에 대하여 조성하다<color=#E8700E>160.3%</color>공격력의 손상, 목표물에 항상 있다<color=#c70016>1</color>화상 증가<color=#E8700E>15%</color>상처. 적을 섬멸할 때 모든 우방의 목표를 위해 회복한다.<color=#009B12>20%</color>피공격 목표 최대 생명치의 혈량."
,"对敌方全体目标造成<color=#E8700E> 80.1% </color>攻击力的伤害，造成<color=#c70016> 4 </color>个〈烧伤〉状态，在敌方目标中随机分配，持续<color=#c70016> 2 </color>回合。每成功添加<color=#c70016> 1 </color>个〈烧伤〉状态，推进自身行动条<color=#e49c00> 25% </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>80.1%</color>공격력의 상해를 초래하다<color=#c70016>4</color>개별 〈화상〉 상태, 적 목표물에 무작위로 분배, 지속<color=#c70016>2</color>라운드. 성공할 때마다 추가하기<color=#c70016>1</color>개별 〈화상〉 상태, 추진 자체 행동조<color=#e49c00>25%</color>。"
,"对单体敌方目标造成<color=#E8700E> 111.3% </color>攻击力的伤害并为我方生命值比例最低的目标恢复<color=#009b12> 7% </color>目标最大生命值的血量。","단일체 적 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 손상 및 우리측 생명치 비율이 가장 낮은 목표에 대한 회복<color=#009b12>7%</color>목표 최대 생명치의 혈량."
,"对敌方全体目标造成<color=#E8700E> 111.3% </color>攻击力的伤害，为全体己方目标赋予〈应急装置〉和〈攻击力上升〉状态，持续<color=#207cef> 2 </color>回合。","적의 전체 목표에 대하여 조성하다<color=#E8700E>111.3%</color>공격력의 상해는, 전 자신의 목표물에 〈응급장치〉와 〈공격력 상승〉 상태를 부여하여 지속됨<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 116.6% </color>攻击力+<color=#009B12> 2.9% </color>自身最大生命值的伤害，有<color=#c70016> 35% </color>的概率造成〈攻击力下降〉状态，持续<color=#c70016> 2 </color>回合，成功添加〈攻击力下降〉状态时赋予自身〈攻击力上升〉状态，持续<color=#207cef> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>116.6%</color>공격력+<color=#009B12>2.9%</color>자신의 가장 큰 생명치의 상처, 있습니다.<color=#c70016>35%</color>확률로 〈공격력 저하〉 상태가 되며 지속<color=#c70016>2</color>라운드, 〈공격력 저하〉 상태 추가 성공시 〈공격력 상승〉 상태 부여, 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 90.2% </color>攻击力+<color=#009B12> 4% </color>自身最大生命值的伤害，解除目标<color=#c70016> 1 </color>个增益状态，无视状态抵抗造成〈暴击率下降〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>90.2%</color>공격력+<color=#009B12>4%</color>자신의 최대 생명치의 상처, 목표의 해소<color=#c70016>1</color>개인증익상태, 상태저항 무시로 〈폭격률 저하〉상태 지속<color=#c70016>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 174.9% </color>攻击力+<color=#009B12> 14% </color>自身最大生命值的伤害，<color=#e49c00> 本次攻击必定暴击 </color>。","단일체 적 목표에 대하여 조성하다<color=#E8700E>174.9%</color>공격력+<color=#009B12>14%</color>자신의 가장 큰 생명치의 상처,<color=#e49c00>이번 공격은 반드시 폭격을 가할 것이다</color>。"
,"对单体敌方目标造成<color=#E8700E> 174.9% </color>攻击力+<color=#009B12> 14% </color>自身最大生命值的伤害，<color=#e49c00> 本次攻击必定暴击 </color>，并为自身添加〈暴击抗性上升〉状态，持续<color=#207cef> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>174.9%</color>공격력+<color=#009B12>14%</color>자신의 가장 큰 생명치의 상처,<color=#e49c00>이번 공격은 반드시 폭격을 가할 것이다</color>또한, 〈폭격항성 상승〉상태를 추가하여 지속<color=#207cef>2</color>라운드를 하다."
,"对单体敌方目标造成<color=#E8700E> 122.4% </color>攻击力的伤害并击退行动条<color=#e49c00> 10% </color>。","단일체 적 목표에 대하여 조성하다<color=#E8700E>122.4%</color>공격력의 상해 및 격퇴 행동표<color=#e49c00>10%</color>。"
,"对敌方全体目标造成<color=#E8700E> 77.9% </color>攻击力的伤害并击退行动条<color=#e49c00> 20% </color>。每成功击退一个目标行动条，推进自身行动条<color=#e49c00> 20% </color>。","적의 전체 목표에 대하여 조성하다<color=#E8700E>77.9%</color>공격력의 상해 및 격퇴 행동표<color=#e49c00>20%</color>. 하나의 목표 행동조항을 성공적으로 물리칠 때마다 자신의 행동조항을 추진한다.<color=#e49c00>20%</color>。"
,"对单体敌方目标造成<color=#E8700E> 178.1% </color>攻击力的伤害，解除目标全部〈增益状态〉，并造成〈速度下降〉状态，持续<color=#c70016> 2 </color>回合。","단일체 적 목표에 대하여 조성하다<color=#E8700E>178.1%</color>공격력에 의한 상해, 목표물 해제 모두 〈증익상태〉, 〈속도 저하〉 상태로 지속<color=#c70016>2</color>라운드를 하다."
