Confirmed,Category,Id,Source,KOR
,"Agstory","Agstory_content_101702","オネアンの性格は、他のAGは言わずもがな、同じ小隊の仲間ですらよく分かっていない。\n誰かと協力するよりも、オネアンは単独行動を好む。たまにオネアンが独り言を言っているのを見かけるが、実はにゃん丸に話しかけていて、彼女はにゃん丸を一番大切なパートナーだと思っている。\n馴れ馴れしいAGがオネアンに話しかけると、いつもオネアンは驚いて後ずさる。どうやら積極的に攻めるのは逆効果のようだ。実にもったいない性格である。","오네안의 성격은 다른 AG는 물론 같은 소대 동료도 잘 모른다.\n누군가와 협력하기보다 오네앙은 단독 행동을 좋아한다.가끔 오네안이 혼잣말을 하고 있는 것을 볼 수 있지만, 실은 냥마루에게 말을 걸고 있어서, 그녀는 냥마루를 가장 소중한 파트너라고 생각하고 있다.\n허물없는 AG가 오네앙에게 말을 걸면 언제나 오네앙은 놀라 뒤로 물러난다.아무래도 적극적으로 공격하는 것은 역효과인 것 같다.참으로 과분한 성격이다."
,"Agstory","Agstory_content_101704","全ては特殊な傀儡の行動事例に由来する。ダンミル学会の記録によると、オネアンは子供のころに傀儡に育てられたことがあり、それがオートルナがオネアンを連れて帰って研究した理由である。しかし現在に至るまで、同様の傀儡の行動の目撃記録はなく、なぜこのような事が起きたのか誰も知らない。\nさらに注意すべきは、この記録がオートルナの上級3等機密であることで、オートルナの女王の許可が無ければ閲覧できず、他言無用、他のAGへも口外無用となっている。","모든 것은 특수한 괴뢰들의 행동 사례에서 유래한다.단밀학회의 기록에 따르면 오네안은 어릴 때 괴뢰로 자란 적이 있는데 그것이 오트루나가 오네언을 데리고 돌아가 연구한 이유이다.그러나 현재까지 비슷한 괴뢰 행동의 목격 기록은 없으며 왜 이런 일이 일어났는지 아무도 모른다.\n한층 더 주의해야 할 것은, 이 기록이 오토루나의 상급 3등 기밀이므로, 오토루나의 여왕의 허가가 없으면 열람할 수 없고, 다른 AG에도 발설 금지가 되고 있다."
,"Agstory","Agstory_content_101705","オネアンは常々自分と傀儡は関係があると思っていているため、他のAGとの交流を避けてきた。\nAGにとって、傀儡は不倶戴天の敵であり、オネアンはかつて傀儡に育てられた。彼女はAGに対しても傀儡に対しても複雑な気持ちを抱いている。\nオネアンのこの心のわだかまりは、そう簡単にはとけないかもしれない。今皆にできることは、ただ彼女を受け入れ、普通の友達のように接することなのかもしれないね。そうすれば、オネアンの心境が変わり、次第に心の扉を開けてくれるかもしれないよ。","오네언은 항상 자신과 괴뢰들은 관계가 있다고 생각하기 때문에 다른 AG와의 교류를 피해 왔다.\nAG에게 괴뢰는 철천지원수이고, 오네안은 일찍이 괴뢰로 자라났다.그는 AG에 대해서도, 괴뢰들에 대해서도 착잡한 마음을 품고 있다.\n오네안의 이 응어리는 쉽게 풀리지 않을지도 모른다.지금 모두가 할 수 있는 일은 그저 그녀를 받아들이고 평범한 친구처럼 대하는 것일지도 모르겠네.그러면 오네안의 심경이 바뀌어 점차 마음의 문을 열어줄지도 몰라."
,"Agstory","Agstory_content_101901","ダンミル特別派遣隊の特遣隊長であり、ダンミルAG科研学会のベテラン研究員。ダンミル特別派遣隊内では主に情報収集、分析を担当し、ダンミルAG科研学会に実戦データを提供することで、ダンミルAG科研学会は絶えず研究成果を改善することができる。\nネイサは同時にAGの義肢分野の専門家でもあり、実際に自ら義肢を使用し、義肢のテクノロジーにおいて改善が必要な部分を実感している。ネイサが収集したデータのおかげで、ダンミルAG科研学会は義肢の分野において新たな境地を切り開いている。","던밀 특별파견대의 특견대장이며, 던밀 AG과학회 베테랑 연구원.던밀 특별 파견대내에서는 주로 정보 수집, 분석을 담당해, 던밀 AG과학회에 실전 데이터를 제공하는 것으로, 던밀 AG과학회는 끊임없는 연구 성과를 개선할 수 있다.\n네이서는 동시에 AG의 의지 분야 전문가이기도 해, 실제로 스스로 의지를 사용해, 의지의 기술에 대해 개선이 필요한 부분을 실감하고 있다.네이서가 수집한 데이터 덕분에, 던밀 AG과학 연구학회는 의지의 분야에 있어 새로운 경지를 열고 있다."
,"Agstory","Agstory_content_101902","ネイサはよく自分の義肢について問われ、はたからは彼女が研究の為に自ら義肢手術を受けた事はあまりに代償が大きすぎると思われている。\nだがネイサにとってそれは逆で、彼女が研究で生み出したいのは肉体よりもさらに優秀な義肢で、これは前進するために必要な一歩だと思っている。\n自分が研究開発する分野に自身が無ければ、どうやって肉体よりもさらに優秀な義肢を生み出すことができる？","네이사는 종종 자신의 의지에 대해 질문을 받았고, 하타에게서 그녀가 연구를 위해 스스로 의지수술을 받은 것은 너무 대가가 크다고 생각한다.\n그러나 네이사에게 있어서 그것은 반대로, 그녀가 연구로 만들어 내고 싶은 것은 육체보다 더 우수한 의지로, 이것은 전진하기 위해 필요한 한 걸음이라고 생각한다.\n자신이 연구 개발하는 분야에 자신이 없다면 어떻게 육체보다 더 훌륭한 의지를 창출할 수 있을까?"
,"Agstory","Agstory_content_101904","ネイサには未成年の弟がいる。彼女は弟をとても大切にしているので、歳が近いAGに特に好感を持っていて、彼女たちを実験するなんなどありえない……たぶん。\nネイサの好意は誤解されたものの、時間の経過と共に艦隊のメンバーたちの彼女に対する誤解も少しずつ解け、肢体に対する過度な接触を禁止する以外AGたちは彼女の才能と知恵を信じ、できる限り彼女の仕事を支持している。\nだが、ネイサが薦める飲み物は大部分のAGに受け入れられず、彼女はとても残念に思っている。","네이사는 미성년 남동생이 있다.그녀는 동생을 매우 소중히 여기고 있으므로, 나이가 가까운 AG에 특히 호감을 가지고 있고, 그녀들을 실험하는 난은 있을 수 없다……아마.\n네이사의 호의가 오해받았지만 시간이 흐르면서 함대 멤버들의 그녀에 대한 오해도 조금씩 풀리면서 지체 접촉을 금지하는 것 외에 AG들은 그의 재능과 지혜를 믿고 최대한 그의 일을 지지한다.\n하지만 네이사가 추천하는 음료는 대부분의 AG가 받아들이지 못해 아쉬움이 크다."
,"Agstory","Agstory_content_101905","他人に優しく接するのとは逆に、ネイサは自分に対してとても厳しく、研究のためなら自分の全てを捧げてもかまわないと思っている。\n彼女にとって、すべてがより素晴らしい明日を描く為の礎であり、これはネイサがダンミルAG科研学会に加わった時の初心でもある。彼女は自分の研究成果がいつか全人類に幸福をもたらすと強く信じていて、それまではどんな犠牲も大したことはないと思っている。\nこれもまた皆がよくネイサは科研学会のお手本だと言う理由である。彼女の精神は科研学会のAGや研究スタッフに大きな影響を与え、皆の前進を励ましている。","남에게 다정하게 대하는 것과는 반대로 네이사는 자신에게 너무 엄격하며 연구를 위해서라면 자신의 모든 것을 바쳐도 상관없다고 생각한다.\n그녀에게 있어서, 모든 것이 보다 훌륭한 내일을 그리기 위한 주춧돌이며, 이것은 네이사가 던밀 AG과학회에 참가했을 때의 초심이기도 하다.그녀는 자신의 연구 성과가 언젠가는 전 인류에게 행복을 가져다 줄 것이라고 굳게 믿고 있으며 그 전까지는 어떤 희생도 대수롭지 않게 생각한다.\n이 또한 모두가 흔히 네이사는 과학연구회의 귀감이라고 말하는 이유다.그의 정신은 과학연구회 AG와 연구 스탭에게 큰 영향을 주어 모두의 전진을 격려하고 있다."
,"Agstory","Agstory_content_102001","ハンマーを振るって戦場の第一線で戦い、自称メイドとはいえ、トニーの戦場での活躍は彼女の艦船での後方支援作業の働きを遥かに上回っている。\n戦場において、トニーはとても頼りになる仲間だが、日常生活において、彼女に後方支援任務を与えるべきか真剣に考える必要がある。","해머를 휘두르며 전장의 일선에서 싸워 자칭 메이드라고는 하지만 토니의 전장에서의 활약은 그의 함선에서의 후방지원 작업 기능보다 훨씬 뛰어나다.\n전쟁터에서 토니는 매우 든든한 동료지만 일상생활에서 그녀에게 후방지원 임무를 부여해야 할지 진지하게 생각해 볼 필요가 있다."
,"Agstory","Agstory_content_102002","メイドカルチャーに対して異常なまでのこだわりがある。だが、メイドコスチューム以外、料理や奉仕の面で突出した点は一切なく、他の後方支援能力が高いAGにも及ばない。\n「態度がひどい」、「やる事が雑」といったマイナス評価の数々を受けながらも、トニーは常に自分が「完璧なメイド」という目標から決して遠くはないと思っている。","메이드 문화에 대해서 비정상적인 고집이 있다.하지만, 메이드 코스튬 이외, 요리나 봉사의 면에서 돌출한 점은 일절 없고, 다른 후방 지원 능력이 높은 AG에도 미치지 못한다.\n'너무한다' '하는 일이 거칠다'는 식의 갖가지 부정적인 평가들을 받으면서도 토니는 항상 자신이 '완벽한 메이드'라는 목표에서 결코 멀지 않다고 생각한다."
,"Agstory","Agstory_content_102004","ニンジンの熱狂的な愛好者の一人で、ユニオン艦隊にニンジン栽培専用の温室がありトニーとほかのキャロット中隊の隊員が世話をしている。\n彼女たちが熱心に世話しているおかげで、ここのニンジンは地表で栽培したニンジンよりも栄養豊富で美味しく、AGたちの食生活を調整するために大きく貢献してきた。\nトニー本人の話では、ニンジンもまた彼女の力の源だ。","당근의 열광적인 애호가 중 한 명으로 유니언 함대에 당근 재배 전용 온실이 있어 토니와 다른 캐럿 중대 대원들이 시중을 들고 있다.\n이들이 열심히 보살피는 덕분에 이곳 당근은 지표에서 재배한 당근보다 더 영양이 풍부하고 맛있으며 AG들의 식생활을 조절하는데 큰 기여를 했다.\n토니 본인 말로는 당근 또한 그의 힘의 원천이다."
,"Agstory","Agstory_content_102005","よくトニーの力もちという特徴はメイドの仕事と何の関係もないとツッコまれるが、トニーはいつも「メイドの仕事も力が必要な事が沢山ある」と強調している。\n彼女が事務机を持ち上げつつ、掃除機で絨毯を掃除する姿を見ると……\n確かにこの力は、メイドの仕事には必要ない気がする。","흔히 토니의 힘센 장사의 특징은 가정부 일과 아무런 관계가 없다는 핀잔을 듣지만, 토니는 “가정부 업무에도 힘이 필요한 경우가 많다”고 강조한다.\n그녀가 사무 책상을 들면서 진공청소기로 카펫을 청소하는 모습을 보니…….\n확실히 이 힘은 메이드 일에는 필요없는 것 같다."
,"Agstory","Agstory_content_102101","トイフェルは広く知られた強力な戦士で、GRA出身であれオートルナ出身であれ、他のAGは多かれ少なかれ「ダークスコーピオン」の恐るべき力について耳にしたことがあり、彼女が常に携帯しているヒートブレードもまたそれを証明している。輝かしい戦功を打ち立てたことで、首脳はトイフェルを認め、多大な資金を投じて彼女専用に「ジェネラル」という武器を作った。\nしかし、人々の彼女についての議論の焦点はその実力ではなく、その「恐ろしさ」についてであり——\n彼女の噂はほとんどヤバイものだ。","토이펠은 널리 알려진 강력한 전사로 GRA 출신이든 오트루나 출신이든 다른 AG는 많든 적든 다크스코피온의 가공할 힘을 들은 적이 있으며 그녀가 항상 지니고 다니는 히트블레이드 또한 그것을 증명한다.혁혁한 전공을 세우자 정상들은 토이펠을 인정했고, 많은 돈을 들여 그녀 전용으로 제너럴이라는 무기를 만들었다.\n하지만 사람들의 그녀에 대한 논의의 초점은 실력이 아니라 그 두려움에 대한 것이었고-\n그녀의 소문은 거의 위험하다."
,"Agstory","Agstory_content_102102","トイフェルがやって来たことはオートルナ系のAGの不満を呼んだだけでなく、一部のギャリソン・レギメント・アトラスのAGの大きな反発も招いた。\n「ダークスコーピオン」という称号は、オートルナ人よりも、GRA出身のAGにとってより深い意味を持っている。\nずっと前線で奮戦してきたAGとは違い、トイフェルは多くの時間を敵と対峙してきた。その敵とは、傀儡ではなく、首脳の統制に従わない人間たちであった。","토이펠이 찾아온 일은 오트루나계 AG의 불만을 불렀을 뿐만 아니라 일부 개리슨 레기먼트 아틀라스 AG의 큰 반발도 불러왔다.\n다크스코피온이라는 칭호는 오토루나인보다 GRA 출신의 AG에 더 깊은 의미를 갖고 있다.\n줄곧 전선에서 분전해 온 AG와는 달리 토이펠은 많은 시간을 적과 대치해 왔다.그 적들은 괴뢰들이 아니라 정상의 통제에 따르지 않는 인간들이었다."
,"Agstory","Agstory_content_102104","トイフェルは、首脳のことを彼女の心のより所と見なしているのだろう。そのため、彼女はAG改造計画に加わり、そして手段を選ばない戦い方で一躍高い地位を得、ついに自分にとっての「神」の前に立った。彼女は首脳のことを、宗教のように狂信し、首脳の意見に従わない者全員を自分の敵と見なす。\n首脳を転覆させたいのなら、まず「ダークスコーピオン」を倒さなければならない。それが首脳に反対する者たちの共通認識。トイフェルがやって来て彼らを根こそぎ一掃するまで、反対派がコントロールするメディアはトイフェルの過去を深く掘り下げ首脳を糾弾した。","토이펠은 정상을 그의 귀감으로 여기고 있을 것이다.그 때문에, 그녀는 AG 개조 계획에 가담하고, 그리고 수단을 가리지 않고 전투 방식으로 일약 높은 지위를 얻었고, 마침내 자신의 「신」의 앞에 섰다.그녀는 정상을 종교처럼 광신하고 정상의 의견에 따르지 않는 자 모두를 자신의 적으로 간주한다.\n정상을 전복시키고 싶다면 먼저 다크 스코피온을 쓰러뜨려야 한다.그것이 수뇌에 반대하는 사람들의 공통 인식.토이펠이 찾아와 이들을 송두리째 쓸어버릴 때까지 반대파가 통제하는 언론은 토이펠의 과거를 파고들어 정상을 규탄했다."
,"Agstory","Agstory_content_102105","トイフェルの首脳に対する感情は極めて複雑でまるで憧れの相手に盲目的にすべてを差し出す女の子のようであり、また自分の神の為に一切の犠牲もいとわない熱狂的な信者のようでもある。\n「彼女の手は同胞の血にまみれている。彼女は英雄などではない。ただの殺人鬼だ。」\nそうした非難の声が影のように彼女につきまとった。\nだが彼女は意に介していなかった。\n彼女は自分の正義を貫いた。","토이펠의 정상에 대한 감정은 매우 복잡하여 마치 동경의 상대에게 맹목적으로 모든 것을 내놓는 여자아이 같기도 하고, 자신의 신을 위해 일체의 희생도 마다하지 않는 열광적인 신자 같기도 하다.\n그녀의 손은 동포의 피투성이가 됐다.그녀는 영웅 따위가 아니다.그냥 살인마야.\n그런 비난의 소리가 그림자처럼 그를 따라다녔다.\n하지만 그녀는 개의치 않았다.\n그녀는 자신의 정의를 관철했다."
,"Agstory","Agstory_content_102304","ダンミル学会のカロライン「復活」実験プロジェクトの原理はわからないが、その効果は発揮されているように見える。\nAG-06Aからは、自然にあふれる人間の感情が多くみられるようになってきた。人間のカロラインに属する部分の感性や思考がゆっくりとこの理性的な肉体を占拠していた。だがAG-06Aに内蔵されたAIは「退位」の兆しを消すことはなかった。","던밀학회의 카롤라인 부활 실험 프로젝트의 원리는 모르지만 그 효과는 발휘되고 있는 것으로 보인다.\nAG-06A에서는, 자연에 넘치는 인간의 감정이 많이 보여지게 되었다.인간의 카롤라인에 속한 부분의 감성이나 사고가 천천히 이 이성적인 육체를 점거하고 있었다.하지만 AG-06A에 내장된 AI는 「퇴위」의 조짐을 지우지는 않았다."
,"Agstory","Agstory_content_102401","「ファイアストーマイナー」といえば、凶悪な犯罪集団と考える人が少なくない。\n傭兵たちは十分な生活資金を得るため、往来する人々から通行料を巻き上げ、AG武装を勝手に改造して販売している。確かに「合法」からはかけ離れている。マイナーの一員であるグリアは容貌も態度も恐ろしく、人々を震え上がらせる。\n不思議なことに、通常のルートを外れて、「闇市」でグリアの印象を聞いてみると、その評価は大きく異なる——悪徳商人たちは1人の例外もなく、グリアがマイナーで一番話せる人だと考えている。","파이어스토 마이너라고 하면 흉악한 범죄집단이라고 생각하는 사람이 적지 않다.\n용병들은 충분한 생활자금을 마련하기 위해 오가는 사람들에게 통행료를 받아내고 AG 무장을 마음대로 개조해 판매하고 있다.확실히 합법과는 거리가 멀다.마이너의 일원인 글리아는 용모도 태도도 무서워 사람들을 부들부들 떨게 만든다.\n이상하게도 통상적인 경로를 벗어나 암시장에서 구리아의 인상을 들어보면 그 평가는 크게 다르다-악덕 상인들은 한 명의 예외도 없이 구리아가 마이너에서 가장 말 잘하는 사람이라고 생각한다."
,"Agstory","Agstory_content_102402","ファイアストーマイナーの大多数はGRAの脱走兵で、「ガビアル」グリアも例外ではなかった。GRAのデータベースから彼女の改造履歴や脱走の記録が簡単に見つかる。各方面の証言から見ると、グリアがGRAを抜け出したのはやむを得ない決定のようだが、彼女はすべて過去のことだと考えている。\n今、グリアは仲間たちと緊密な関係を築いた。この無法者たちの傭兵団は彼女が生まれ変わる家庭となった。GRAが再び彼女に和平を持ちかけても、彼女はGRAに戻るつもりはなかった。","파이어스토 마이너의 대다수는 GRA 탈영병이었고 가비알 구리아도 예외는 아니었다.GRA의 데이터베이스로부터 그녀의 개조 이력과 탈영 기록이 쉽게 발견된다.각 방면의 증언으로 볼 때 구리아가 GRA를 빠져나간 것은 어쩔 수 없는 결정 같지만 그녀는 모두 지나간 일이라고 생각한다.\n지금 구리아는 동료들과 긴밀한 관계를 맺었다.이들 무법자들의 용병단은 그녀가 다시 태어나는 가정이 됐다.GRA가 다시 그녀에게 평화를 제의해도 그녀는 GRA로 돌아갈 생각이 없었다."
